channel,date,text,thread,timestamp,url,username
aatree,2016-01-23,We all love being predictable. What we don't like is when folk know when we are going to break pattern. We hate being predicted.,26,04:01:19,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,and drinking coffee with sinfire,27,04:01:32,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,Analog science fiction / science fact!,28,04:01:45,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Big John W. Campbell fan here!,29,04:01:34,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Read dune 25 times.,30,04:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,mythology at its best - wait -that's another Campbell,31,04:01:59,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,And it was serialized in Analog.,32,04:01:00,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Joseph Conrad - Heart of Darkness,33,04:01:37,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,I love writing code indistinguishable from magic. But other devs just refuse to buy in.,34,04:01:38,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,it's all magick,35,04:01:51,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,"So now I want to write code in a series of modules, where each one is simple and understandable. And the composition is deep magic.",36,04:01:12,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,I love clojure's bag of properties pattern!,37,04:01:45,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,--use it extensively,38,04:01:59,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,But what I want is airity checking (number of arguments) when invoking a function reference.,39,04:01:23,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,(x 1 2) where x is a variable or expression.,40,04:01:52,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"((;f1 bag) bag 1 2) is how I like things, but there are NO checks!",41,04:01:22,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,--instead of methods,42,04:01:34,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,(bag is a map),43,04:01:57,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,bag is a map holding both data and functions.,44,04:01:19,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,ttfn. tired,45,04:01:48,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"brackets are better? [[:funFun bag] bag :apple ""sam""]",46,04:01:31,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,And lets bring back camel case!,47,04:01:32,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"no, I hate camel case",48,04:01:40,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,"dashes are much better, don't you agree",49,04:01:53,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,Unless you are providing a java interop!,50,14:01:58,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Why not underscore then?,51,14:01:15,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,the _ - issues of clojure/java are really ugly.,52,14:01:20,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,true,53,14:01:15,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,Most of what I've done in clojure has been using the java interop. Which is why I have a worse-than-usual low opinion of the language. Very ad hoc and difficult to work with.,54,16:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"I've simplified aalog and gotten it working in aademo console. For the moment, it is residing in the console demo itself. Gotta fix that. ",55,16:01:15,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"coffee w/fireball for breakfast, yum",56,17:01:49,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,fireball?,57,18:01:00,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,: fireball is cinnamon-flavored whiskey - yum!!!,58,21:01:37,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,for breakfast,59,21:01:20,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Put it on your oatmeal? ,60,21:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"no, in my coffee",61,21:01:01,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,Then you can light it. Oh! Oatmeal flambe.,62,21:01:10,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,Was wondering if you had any interest in rewriting aalog.,63,21:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,It really needs to be implemented using macros. So the formatting overhead is not invoked unless it qualifies for the current logging level.,64,21:01:39,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"Of course, I'm only talking about the clj side.",65,21:01:55,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"I still haven't installed any developer tools on this borrowed laptop yet, and my speaker proposal for clojure/west is due by the 29th and I've got some other things going on so it wouldn't be until the end of the month",66,21:01:15,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,"Actually, I'm thinking pancakes flambe would be more interesting.",67,21:01:30,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,There's no timeline on this.,68,21:01:52,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"yes, fireball on pancakes sounds good - maybe for breakfast tomorrow",69,21:01:05,https://clojurians-log.clojureverse.org/aatree/2016-01-23,meow
aatree,2016-01-23,tell me how it comes out!,70,21:01:20,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,I really think of aalog as a place holder. I'm quite surprised that no one has done a cljc logger yet!,71,21:01:13,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-23,"I mean, it is a pain to use separate loggers when writing cljc.",72,21:01:37,https://clojurians-log.clojureverse.org/aatree/2016-01-23,laforge49
aatree,2016-01-24,[ANN] aautil 0.0.1 is released: ,1,00:01:53,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24, I finally got the basics out of the way. Time to get back to working on databases and supporting structures. ,2,01:01:49,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,And I want to start by rewriting some of the code that is already done so that it can run in the browser.,3,01:01:33,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,Oh! I really aught to convert dewdrop first. ,4,01:01:58,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,And I want to implement it as a component.,5,01:01:37,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,"er, trait",6,01:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,looking very useful,7,01:01:01,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,,8,01:01:04,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,"ho! Forgot. Need a .hl  ""demo"" for closer.",9,02:01:06,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,"We now have two demos, counters and closer.",10,04:01:16,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,Next up is dewdrop.,11,04:01:29,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,cool,12,04:01:27,https://clojurians-log.clojureverse.org/aatree/2016-01-24,meow
aatree,2016-01-24,"We now have 3 repositories: 
aautil - for misc things of general interest
aademo - for all kinds of demos relating to aatree and
aadurable - for data structures and databases.",13,13:01:56,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,laforge/dewdrop will be added to aautil. It should integrate nicely with hoplon. ,14,13:01:12,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,another test: ,15,15:01:53,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24, Do you think we could create a cljs wrapper for this? ,16,17:01:33,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,: I don't know. I've never created a cljs wrapper.,17,17:01:58,https://clojurians-log.clojureverse.org/aatree/2016-01-24,meow
aatree,2016-01-24,Neither have I. The js interop in cljs looks easy enough. My problem is that I don't know js.,18,17:01:47,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,"But my first question is, can we run a gzip/gunzip in the browser? The reference I found was for node.js. ",19,17:01:55,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,there is a ,20,17:01:04,https://clojurians-log.clojureverse.org/aatree/2016-01-24,meow
aatree,2016-01-24,enjoy!,21,17:01:14,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,(if you want too!),22,17:01:30,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,"too busy right now, sorry",23,17:01:41,https://clojurians-log.clojureverse.org/aatree/2016-01-24,meow
aatree,2016-01-24,I'm looking at a .cljc lens for reader/prn-str.,24,17:01:56,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,Is OK.,25,17:01:04,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,I knew that.,26,17:01:14,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-24,Just anticipating. ,27,17:01:24,https://clojurians-log.clojureverse.org/aatree/2016-01-24,laforge49
aatree,2016-01-25," The key-atom-lens should work nicely with hoplon, as the key of the lens can be a cell. ",1,01:01:35,https://clojurians-log.clojureverse.org/aatree/2016-01-25,laforge49
aatree,2016-01-25,"for a lens, this is overkill. Just looking for an in-memory zip/unzip!",2,01:01:02,https://clojurians-log.clojureverse.org/aatree/2016-01-25,laforge49
aatree,2016-01-25,,3,01:01:19,https://clojurians-log.clojureverse.org/aatree/2016-01-25,laforge49
aatree,2016-01-26,`Need an atomic-lens for dereferencing and updating  atoms.,1,15:01:44,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-26,Need to think deeply about lswap! as well. Thinking this is bogus.,2,15:01:46,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-26,Or not. ,3,15:01:25,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-26,"Perhaps we just need more functions, like (areset! lens atom value)",4,16:01:43,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-26,Reworked the dewdrop api. Now just need to update the demo.,5,19:01:24,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-26,[ANN] aautil 0.0.3 released with dewdrop. See demo:  ,6,19:01:13,https://clojurians-log.clojureverse.org/aatree/2016-01-26,laforge49
aatree,2016-01-28,Very interested in ,1,15:01:51,https://clojurians-log.clojureverse.org/aatree/2016-01-28,laforge49
aatree,2016-01-28,Why? because js/indexedDb works best inside a web worker.,2,15:01:31,https://clojurians-log.clojureverse.org/aatree/2016-01-28,laforge49
aatree,2016-01-28,So I'm wondering if we can have a wrapper for servant that works just as well with .clj ,3,15:01:21,https://clojurians-log.clojureverse.org/aatree/2016-01-28,laforge49
aatree,2016-01-29,the w3c-worker demo is only just started. Right now it is just html and js. But that needs to change.,1,16:01:07,https://clojurians-log.clojureverse.org/aatree/2016-01-29,laforge49
aatree,2016-01-31,time to update the aademo dependencies methinks,1,19:01:35,https://clojurians-log.clojureverse.org/aatree/2016-01-31,laforge49
aatree,2016-02-01,"New repository, aaworker, a framework for transactional web workers.",1,14:02:24,https://clojurians-log.clojureverse.org/aatree/2016-02-01,laforge49
aatree,2016-02-03,"double notifications are no good, just fixed.",1,17:02:10,https://clojurians-log.clojureverse.org/aatree/2016-02-03,laforge49
aatree,2016-02-03,After a discussion with ,2,17:02:00,https://clojurians-log.clojureverse.org/aatree/2016-02-03,laforge49
aatree,2016-02-03,"Actually, my main interest here is learning how to do this in cljs. ",3,18:02:38,https://clojurians-log.clojureverse.org/aatree/2016-02-03,laforge49
aatree,2016-02-03,"--still need to add swap! variations and compare-and-set, and the cljs enhancements have not been even started!",4,18:02:55,https://clojurians-log.clojureverse.org/aatree/2016-02-03,laforge49
aatree,2016-02-03, Looks like javelin holds the answer to the js techniques I need to master.,5,21:02:31,https://clojurians-log.clojureverse.org/aatree/2016-02-03,laforge49
aatree,2016-02-04,,1,13:02:43,https://clojurians-log.clojureverse.org/aatree/2016-02-04,laforge49
aatree,2016-02-04,So it looks like I will be returning to the tworker demo. ,2,17:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-04,laforge49
aatree,2016-02-04,But very happy about what I learned in aautil 0.0.4,3,17:02:50,https://clojurians-log.clojureverse.org/aatree/2016-02-04,laforge49
aatree,2016-02-04,I.E. JS defrecord,4,17:02:24,https://clojurians-log.clojureverse.org/aatree/2016-02-04,laforge49
aatree,2016-02-04,The dewdrop code now illustrates quite nicely the differences in defrecord between clojure and clojurescript.,5,17:02:43,https://clojurians-log.clojureverse.org/aatree/2016-02-04,laforge49
aatree,2016-02-05,"I just had an epiphany on how important server-side javelin could be.
The key is in the chaining of formula cell change notifications.
If the base input cell changes, then the first-level formula cells may be updated, depending on what the change was.
And this recurs until you reach the formula cell that is used by the application.
So a tree of formula cells can be used to efficiently filter changes and route interesting changes to an application.

OK, so I'm a bit slow at times. ",1,15:02:36,https://clojurians-log.clojureverse.org/aatree/2016-02-05,laforge49
aatree,2016-02-05,still need to add async.core,2,22:02:50,https://clojurians-log.clojureverse.org/aatree/2016-02-05,laforge49
aatree,2016-02-06,Now to split out the library from the demo.,1,15:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-06,laforge49
aatree,2016-02-08,Looks like tomorrow I'll be able to start working on indexedDB. ,1,02:02:21,https://clojurians-log.clojureverse.org/aatree/2016-02-08,laforge49
aatree,2016-02-08,So now I'm back to working on aaworker. ,2,16:02:03,https://clojurians-log.clojureverse.org/aatree/2016-02-08,laforge49
aatree,2016-02-08,--at least I made some progress on the duracell demo code.,3,16:02:19,https://clojurians-log.clojureverse.org/aatree/2016-02-08,laforge49
aatree,2016-02-10,Just need to split out the dcells project.,1,14:02:28,https://clojurians-log.clojureverse.org/aatree/2016-02-10,laforge49
aatree,2016-02-10,Next up: document durable-cells.,2,15:02:07,https://clojurians-log.clojureverse.org/aatree/2016-02-10,laforge49
aatree,2016-02-10,"Time to up the ante I'm thinking. Or, back to the original plan of creating custom maps/vectors/sets in cljc.",3,21:02:02,https://clojurians-log.clojureverse.org/aatree/2016-02-10,laforge49
aatree,2016-02-10,But before that I should take some time to work off to work on other things.,4,21:02:27,https://clojurians-log.clojureverse.org/aatree/2016-02-10,laforge49
aatree,2016-02-12,Taking more time off today. And thinking about doing more durable-cell demos.,1,12:02:46,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,"A todo demo with local storage seems quite appropriate, though I will want to research it a bit more before making any commitment.",2,16:02:33,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,"Love to work on chat, but that needs server-side storage before adding local storage. Indeed, adding server-side storage by itself would be a nice intermediate step. This would allow you to change devices.",3,16:02:49,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,My concern here is that local storage can be lost at any time based on storage availability and usage history. So it is best to think of local storage as more of a cache.,4,16:02:06,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12," I was just looking at hoplon's storage-atom, used the the todoFRP demos. I was oblivious! ",5,20:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,"Of course, there's a big difference between local storage and indexed db. But then, I've got a really difficult API in durable-cells. Gotta change that!",6,20:02:29,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,My first concern is to eliminate all need for worker-side application code.,7,20:02:30,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,The updated aaworker works with the existing tworker and duracell demos. ,8,23:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-12,--So it is at least backwards compatible.,9,23:02:26,https://clojurians-log.clojureverse.org/aatree/2016-02-12,laforge49
aatree,2016-02-14,writing longish macros ,1,18:02:50,https://clojurians-log.clojureverse.org/aatree/2016-02-14,laforge49
aatree,2016-02-15,How are you Bill?,1,19:02:27,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15," Fine, though it is a bit too quiet for my tastes. Too many years of working at home. Yourself?",2,19:02:16,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,Similar. I'm doing a ton of chatting on various platforms.,3,19:02:16,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,Weather and circumstances ruined my date plans for yesterday.,4,19:02:46,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,There are direct messages if you want to make comments like that. ,5,19:02:57,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,True,6,19:02:04,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,I've learned to not mind my ill manners. ,7,19:02:42,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,"But this is your channel, so you make the rules.",8,19:02:12,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,"A bit more professional then, if you please.",9,19:02:39,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,"Yes, sir. I will from now on.",10,19:02:50,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,Message edited to conform.,11,19:02:47,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,Making good progress on improving both aaworker and durable-cells.,12,19:02:58,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,I see your commit messages.,13,19:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,"As for the demo, I think I need to contrast what I've done with the local storage integration already present in hoplon--which I uncovered when I looked at the hoplon todo demo.",14,19:02:06,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,I haven't written a lick of code in a while now.,15,19:02:10,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,I don't fully wake up unless I am writing code.,16,19:02:39,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,And I don't see that changing until after Clojure/west in Seattle.,17,19:02:45,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,--Had this bad habit for too many years now!,18,19:02:57,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,There are worse habits.,19,19:02:08,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,I have a few. ,20,19:02:16,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-15,Had to drop most of my other bad habits for health reasons.,21,19:02:44,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,"As it is, I sit too much.",22,19:02:06,https://clojurians-log.clojureverse.org/aatree/2016-02-15,laforge49
aatree,2016-02-15,"Yes, I have that problem as well.",23,19:02:20,https://clojurians-log.clojureverse.org/aatree/2016-02-15,meow
aatree,2016-02-22,Time to start working on ,1,16:02:53,https://clojurians-log.clojureverse.org/aatree/2016-02-22,laforge49
aatree,2016-02-22,"This will start slowly, as I no longer understand the code I am migrating.  ;D",2,16:02:28,https://clojurians-log.clojureverse.org/aatree/2016-02-22,laforge49
aatree,2016-02-25,"ah, major course correction.",1,14:02:34,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,"I was looking into having a database on both clojure and clojurescript, but I am putting that aside indefinitely.",2,14:02:23,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,One thing that led to this decision was bitset. Found a js bitset which is an array. Found a clojure bitset which is a set. Both immutable. Neither works with byte arrays. So it looks like developing a common api for bitset with bytebuffer support would be a project all by itself.,3,14:02:51,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,"Conclusion: this is not yet the time, at least for me.",4,14:02:16,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,Now what I should do instead is work on gui for laforge49/aatree. Enhance existing value. Seems like a good focus for me for now.,5,15:02:48,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,"Hmm. Thinking of just copying most of laforge49/aatree to aatree/aadurable, but make aadurable boot based.",6,15:02:46,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,need to think about it.,7,15:02:01,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,"Having second thoughts. I think I can do without bit strings except for the 256-bit checksum, which could be done without any library.",8,22:02:36,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,Having a 256-bit checksum in cljc is worth doing. ,9,22:02:09,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-25,And I'm sure I'll learn a bit about clojurescript in the process.,10,22:02:43,https://clojurians-log.clojureverse.org/aatree/2016-02-25,laforge49
aatree,2016-02-26,"Speaking at the nyc clojure meetup on March 30th.

This is a 2-part talk, where the first part covers web workers, related issues and a very simple demo.
In the second part we look at some basic cljc libraries, including logging, lenses and components.

All the code covered in this talk can be found here: ",1,18:02:04,https://clojurians-log.clojureverse.org/aatree/2016-02-26,laforge49
aatree,2016-02-28,"Having worked on byte arrays and a 256-bit checksum, and having looked over funcool/octet, I am much more confident now in proceeding with aadurable!",1,18:02:03,https://clojurians-log.clojureverse.org/aatree/2016-02-28,laforge49
aatree,2016-03-01,"need to create a test demo for aadurable, so that the cljs code can be tested.",1,15:03:25,https://clojurians-log.clojureverse.org/aatree/2016-03-01,laforge49
aatree,2016-03-16,"With some work I'll be able to eliminate the use of aot entirely, which solves the problems I've been having. Proxy is much more idiomatic than gen-class, too.",1,17:03:58,https://clojurians-log.clojureverse.org/aatree/2016-03-16,laforge49
aatree,2016-03-28,Web Worker slides: ,1,22:03:57,https://clojurians-log.clojureverse.org/aatree/2016-03-28,laforge49
aatree,2016-04-01,Looking to use ,1,20:04:24,https://clojurians-log.clojureverse.org/aatree/2016-04-01,laforge49
aatree,2016-04-01,And using ,2,20:04:45,https://clojurians-log.clojureverse.org/aatree/2016-04-01,laforge49
aatree,2016-04-01,Then I can add a video to each demo in ,3,20:04:05,https://clojurians-log.clojureverse.org/aatree/2016-04-01,laforge49
aatree,2018-03-15,,1,17:03:53,https://clojurians-log.clojureverse.org/aatree/2018-03-15,github
admin-announcements,2016-08-26,"

io.aviso/rook has undergone a full rewrite, keeping its essence, but aligning with Pedestal.

Rook is a library that makes it easy to map namespaces, and functions within those namespaces, as endpoints in a Pedestal application.

You end up with far less configuration without sacrificing any of the power of Pedestal.

",1,22:08:58,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-26,hlship
admin-announcements,2016-08-27,,1,09:08:29,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-27,ingesol
admin-announcements,2016-08-27,[ann] bide 1.0.2 - a simple routing library for clojurescript - ,2,13:08:11,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-27,niwinz
admin-announcements,2016-08-27,just released a support issue tracker app using luminus/re-frame,3,14:08:42,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-27,yogthos
admin-announcements,2016-08-27,,4,14:08:44,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-27,yogthos
admin-announcements,2016-08-27,Hi all ,5,15:08:07,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-27,achesnais
admin-announcements,2016-08-29,"Ring-swagger 0.22.10 is out: works now with Clojure 1.9alpha11, supports primitive arrays, s/defrecords and LocalTimes. Thank you for all the contributors! ",1,08:08:43,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-29,ikitommi
admin-announcements,2016-08-29,"[ann] cuerdas 1.0.0 - a string manipulation library for Clojure and ClojureScript - Many new stuff: unindent, better formating, string interpolation, unicode awareness and many bug and consistency fixes (mostly backward compatible but with small breaking changes) - ",2,20:08:26,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-29,niwinz
admin-announcements,2016-08-30,I am selling my early bird ,1,05:08:24,https://clojurians-log.clojureverse.org/admin-announcements/2016-08-30,andrei
admin-announcements,2016-09-01,[ann] I released a Pedestal Component wrapper today: ,1,18:09:44,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-01,grzm
admin-announcements,2016-09-03,Dirac DevTools v0.6.5: ,1,13:09:43,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-03,darwin
admin-announcements,2016-09-06,Specter 0.13.0 released. Specter is a library that supercharges your ability to query and transform regular data structures. Discuss in ,1,14:09:41,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,nathanmarz
admin-announcements,2016-09-06,"Also published a benchmark along with the release comparing Specter against various manual ways of doing common operations. This includes comparisons with lazy operations, transducers, transients, clojure.walk, and other miscellaneous functions/interfaces. ",2,14:09:28,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,nathanmarz
admin-announcements,2016-09-06, what version of Clojure is being used for the benchmarks?,3,16:09:24,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06,"project.clj has 1.7 for dev dependency but it’s hard to tell for the benchmarks themselves. There have been some mods in 1.9 (maybe 1.8 too, not sure) that affect some of these significantly.",4,16:09:51,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06,"in any case, it should be clear what the comparison is",5,16:09:59,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06," 1.7.0, will make that clear on the benchmark and publish another one against 1.8.0.  Thanks",6,16:09:40,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,nathanmarz
admin-announcements,2016-09-06,thx,7,16:09:02,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06,kinda nice to see some of these even just for the core calls,8,16:09:04,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06,"on the “map a function over a vector”, could you add ",9,16:09:35,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
admin-announcements,2016-09-06,"on “filter a sequence”, maybe ",10,16:09:30,https://clojurians-log.clojureverse.org/admin-announcements/2016-09-06,alexmiller
